Company_ID,Year,ESG_Score,Environmental_Score,Social_Score,Governance_Score
598,2022,66.3,66.0,76.1,53.4
598,2023,63.9,64.9,72.1,51.9
598,2024,56.1,54.4,55.4,58.7
598,2025,55.1,50.1,51.6,64.8
599,2012,61.2,61.5,66.7,53.9
599,2013,63.2,64.5,66.9,56.5
599,2014,63.6,64.8,60.4,65.3
599,2015,61.7,60.0,54.7,73.1
599,2016,63.0,66.3,50.2,72.6
599,2017,68.2,75.0,65.1,59.5
599,2018,65.3,71.3,58.5,62.7
599,2019,65.2,72.3,62.8,55.1
599,2020,61.8,57.5,67.4,62.8
599,2021,67.6,64.3,69.3,71.7
599,2022,68.0,71.7,66.5,63.3
599,2023,66.3,71.0,63.7,60.9
599,2024,62.5,62.8,67.2,56.4
599,2025,67.2,65.1,77.2,59.1
600,2012,61.3,56.4,75.3,54.9
600,2013,62.6,74.3,73.6,51.3
600,2014,63.3,73.8,77.1,50.8
600,2015,64.2,67.6,82.6,51.8
600,2016,60.2,66.5,78.3,46.9
600,2017,61.3,63.4,81.3,48.4
600,2018,62.6,50.3,81.9,55.9
600,2019,70.2,58.9,87.2,64.6
600,2020,69.6,67.9,82.1,62.7
600,2021,70.6,62.5,89.8,62.4
600,2022,68.7,63.9,81.0,63.2
600,2023,63.7,58.3,73.0,60.2
600,2024,66.6,57.6,88.7,56.9
601,2012,49.2,51.2,53.1,41.4
601,2013,51.1,52.1,54.3,45.9
601,2014,45.2,46.0,52.6,36.2
601,2015,54.8,50.7,64.1,53.9
602,2012,52.4,26.7,68.7,52.9
602,2013,56.5,40.2,73.9,52.6
602,2014,58.1,38.9,66.1,60.9
602,2015,49.8,17.4,66.8,52.6
603,2012,58.2,46.4,54.7,65.0
603,2013,65.7,45.2,63.3,75.3
603,2014,62.1,41.5,59.8,71.7
603,2015,66.5,50.4,61.4,76.0
604,2012,41.4,35.5,19.5,56.9
604,2013,42.5,28.1,17.1,63.5
604,2014,42.2,33.8,19.8,59.0
604,2015,41.4,37.5,22.3,54.4
604,2016,49.2,48.6,23.2,65.1
604,2017,55.8,48.2,39.7,68.5
604,2018,58.7,55.6,40.1,71.1
604,2019,53.2,51.5,32.8,66.2
604,2020,52.2,56.3,33.8,61.6
604,2021,50.5,54.3,21.7,66.3
604,2022,51.6,56.3,19.9,68.7
604,2023,54.7,54.9,32.0,68.2
604,2024,55.2,60.8,32.5,66.6
604,2025,55.9,61.8,26.1,71.5
605,2012,71.6,75.9,71.4,66.7
605,2013,74.5,84.3,76.0,60.1
605,2014,68.7,78.7,73.0,49.1
605,2015,80.0,77.0,93.9,58.7
605,2016,76.8,79.8,90.1,49.2
605,2017,66.8,76.9,72.7,44.0
605,2018,63.5,67.0,65.7,55.5
605,2019,52.2,55.1,61.9,31.3
605,2020,61.8,71.0,67.4,40.8
605,2021,54.2,63.4,58.4,35.5
605,2022,53.0,61.8,55.9,37.3
605,2023,57.7,68.6,62.6,35.8
605,2024,49.0,61.8,50.3,31.2
605,2025,60.5,73.6,68.6,30.2
606,2012,46.3,64.3,52.4,20.2
606,2013,43.6,54.4,56.0,16.2
606,2014,43.0,52.1,50.7,23.6
606,2015,45.7,59.7,46.0,31.4
606,2016,43.5,62.0,41.1,28.3
606,2017,48.3,73.7,46.1,25.8
606,2018,50.8,74.5,51.3,26.3
606,2019,46.8,61.1,51.9,25.8
606,2020,48.0,55.5,54.7,31.5
606,2021,47.2,51.8,55.8,31.3
606,2022,53.5,64.5,52.9,43.3
606,2023,55.9,64.5,61.6,39.8
606,2024,53.9,61.0,60.0,38.7
606,2025,54.3,66.2,58.8,36.4
607,2012,68.7,63.4,68.1,77.1
607,2013,71.2,59.2,78.9,75.8
607,2014,72.4,61.2,76.8,81.2
607,2015,74.9,59.3,83.2,83.6
607,2016,73.7,53.8,80.0,91.4
607,2017,73.9,51.4,90.4,78.8
607,2018,74.9,53.1,89.3,82.4
607,2019,77.5,58.2,85.8,91.3
607,2020,76.1,55.5,86.2,88.7
607,2021,77.1,57.2,83.5,94.8
607,2022,73.6,56.1,79.6,88.6
607,2023,74.7,52.4,88.1,84.6
607,2024,72.4,58.2,80.5,79.4
607,2025,67.5,46.2,77.5,81.5
608,2012,72.6,73.1,86.4,50.8
608,2013,72.3,69.6,91.5,50.2
608,2014,79.8,79.8,100.0,49.4
608,2015,72.5,73.4,90.8,42.6
608,2016,81.4,87.4,88.0,56.6
608,2017,84.4,91.5,90.8,57.3
608,2018,82.2,88.1,89.6,56.5
608,2019,85.9,89.7,100.0,55.3
608,2020,82.4,85.1,100.0,49.0
608,2021,89.0,95.6,100.0,56.1
608,2022,79.9,76.7,100.0,57.8
608,2023,78.5,69.1,100.0,69.8
608,2024,73.0,63.3,96.3,62.3
608,2025,82.1,76.4,100.0,69.7
609,2012,69.4,78.6,65.9,65.0
609,2013,68.3,84.9,61.5,60.8
609,2014,69.3,87.0,57.5,67.2
609,2015,69.5,79.7,57.6,75.2
609,2016,67.3,84.2,57.1,63.9
609,2017,67.3,81.3,58.2,65.4
609,2018,65.1,78.7,63.9,53.0
609,2019,71.2,87.5,65.4,62.7
609,2020,69.7,83.3,62.5,65.8
609,2021,73.2,87.3,69.0,64.6
609,2022,58.2,77.1,51.0,48.9
609,2023,54.7,79.4,38.5,51.7
609,2024,57.1,85.3,33.5,60.3
609,2025,58.6,84.0,40.7,56.9
610,2012,66.8,81.2,70.8,58.6
610,2013,63.9,79.7,66.6,55.9
610,2014,73.2,79.8,82.0,65.2
610,2015,63.8,69.7,66.7,59.6
610,2016,68.6,69.2,77.2,63.3
610,2017,71.6,56.2,77.3,74.4
610,2018,74.2,70.3,78.2,73.4
610,2019,78.3,75.3,87.8,73.8
610,2020,78.0,78.3,87.9,71.9
610,2021,73.7,80.1,81.4,66.5
610,2022,70.4,74.1,84.1,60.8
610,2023,65.2,65.7,74.7,59.4
610,2024,63.4,60.0,70.4,60.6
610,2025,63.2,47.3,78.4,60.4
611,2012,49.5,53.1,38.1,53.6
611,2013,60.2,64.0,48.5,64.2
611,2014,58.5,61.6,44.3,66.6
611,2015,55.5,60.8,40.4,59.9
611,2016,58.3,66.8,43.3,56.3
611,2017,57.0,68.0,43.5,48.6
611,2018,61.4,78.6,39.5,48.7
611,2019,54.0,67.0,35.1,46.8
611,2020,52.8,66.4,33.1,45.1
611,2021,53.8,63.9,34.6,52.7
611,2022,56.2,66.0,31.0,61.7
611,2023,55.7,66.6,26.9,62.8
611,2024,59.5,74.1,30.5,59.3
611,2025,57.0,71.8,33.5,51.0
612,2012,40.4,52.4,39.7,11.7
612,2013,40.4,52.1,32.4,23.0
612,2014,36.8,45.9,30.2,24.2
612,2015,40.2,44.5,40.1,29.8
612,2016,39.2,44.7,40.2,23.7
612,2017,38.6,47.2,37.9,18.4
612,2018,35.8,41.9,42.7,10.2
612,2019,33.4,40.5,43.9,0.0
612,2020,39.2,55.2,38.7,0.0
612,2021,43.9,62.7,38.2,5.3
612,2022,45.4,60.7,49.3,1.2
612,2023,44.7,61.5,46.1,0.8
613,2012,44.6,27.4,66.3,33.9
613,2013,43.3,33.3,56.4,36.3
613,2014,46.9,39.2,66.4,26.3
613,2015,45.1,41.9,59.8,26.2
613,2016,42.7,42.7,57.8,18.7
613,2017,50.4,46.4,63.1,35.8
613,2018,49.8,47.9,53.6,46.2
613,2019,46.8,39.4,56.8,41.2
613,2020,53.2,45.6,66.9,42.1
613,2021,49.7,40.8,66.9,34.7
613,2022,50.4,37.5,70.2,36.8
613,2023,47.4,35.0,70.6,27.6
613,2024,49.9,43.9,67.3,30.5
613,2025,46.4,43.8,59.5,29.0
614,2012,56.2,61.2,54.5,54.5
614,2013,61.9,64.2,61.1,61.2
614,2014,63.1,61.7,54.3,77.5
614,2015,58.5,65.9,47.0,69.6
614,2016,59.7,70.2,51.5,63.4
614,2017,60.7,65.6,55.6,64.4
614,2018,62.7,73.4,55.4,64.6
614,2019,56.0,66.1,43.8,65.9
614,2020,60.1,68.5,50.2,67.9
614,2021,60.8,62.5,52.6,71.6
614,2022,58.3,62.4,52.1,64.1
614,2023,57.9,69.0,40.9,74.3
614,2024,59.3,69.9,46.2,70.0
614,2025,57.2,66.4,45.5,67.0
615,2012,62.7,67.1,67.2,49.6
615,2013,58.0,60.6,62.9,47.7
615,2014,55.3,62.3,66.9,29.7
615,2015,61.1,70.3,62.1,41.7
615,2016,56.3,62.8,50.5,49.2
615,2017,54.3,55.5,54.5,51.8
615,2018,60.6,57.1,68.6,59.4
615,2019,60.6,60.7,61.2,59.9
615,2020,56.3,50.5,56.5,67.7
615,2021,54.4,53.3,56.0,55.2
615,2022,59.6,59.1,60.8,59.4
615,2023,59.2,60.8,57.5,57.8
615,2024,54.1,56.7,54.1,49.0
615,2025,54.6,55.2,64.3,43.9
616,2012,68.0,71.6,58.8,77.8
616,2013,68.7,73.9,60.5,74.7
616,2014,68.1,84.6,54.4,66.9
617,2012,59.7,93.1,37.8,59.2
617,2013,65.6,96.4,49.3,58.0
617,2014,62.0,100.0,38.0,59.4
617,2015,59.9,94.5,37.8,58.3
617,2016,62.4,98.8,37.0,64.5
617,2017,67.2,95.3,47.1,69.8
617,2018,64.7,92.0,45.1,67.1
617,2019,63.2,83.8,43.4,74.3
617,2020,60.4,77.2,46.3,65.7
617,2021,60.4,78.7,43.2,69.6
617,2022,56.9,90.4,36.3,53.7
617,2023,59.2,83.5,41.8,61.5
617,2024,57.9,82.6,40.1,60.3
617,2025,52.6,84.4,34.3,47.2
618,2012,57.4,64.8,56.9,44.5
618,2013,63.4,80.7,50.5,47.6
618,2014,63.7,81.6,55.9,40.8
618,2015,65.4,90.2,53.3,35.3
618,2016,63.1,88.1,51.4,32.2
618,2017,66.0,91.4,60.3,27.1
618,2018,67.0,93.1,59.4,29.3
618,2019,70.7,94.7,68.6,30.1
618,2020,65.8,88.9,63.4,27.1
618,2021,67.3,92.0,66.1,24.2
618,2022,64.2,79.5,71.9,27.6
618,2023,63.9,73.8,69.4,39.3
618,2024,64.9,78.7,64.6,40.4
618,2025,65.0,75.9,73.7,34.9
619,2012,44.2,49.7,42.5,35.1
619,2013,47.6,52.3,46.0,39.6
619,2014,45.3,51.3,49.5,29.0
619,2015,48.8,58.1,48.3,30.6
619,2016,46.4,57.0,45.1,26.5
619,2017,46.6,62.1,30.8,31.5
619,2018,52.7,68.7,38.6,34.8
619,2019,52.1,71.8,34.4,30.3
619,2020,56.6,73.8,43.3,35.6
619,2021,58.6,70.1,52.8,41.4
619,2022,57.1,65.2,54.6,43.4
619,2023,61.4,71.4,56.0,46.7
619,2024,65.0,78.2,57.7,46.0
619,2025,62.4,72.8,53.0,51.1
620,2012,36.0,37.5,21.7,47.5
620,2013,36.2,30.4,34.8,49.4
620,2014,39.6,35.6,33.9,53.3
620,2015,33.8,26.7,28.3,53.5
620,2016,28.2,17.5,29.1,48.5
620,2017,29.7,17.5,37.1,46.8
621,2012,70.9,90.0,63.0,68.0
621,2013,65.2,83.8,75.7,51.4
621,2014,66.2,87.7,64.5,58.6
621,2015,54.4,85.7,52.4,43.0
621,2016,55.1,77.2,61.8,42.3
621,2017,59.8,87.0,65.7,45.4
621,2018,66.7,84.5,72.4,56.1
621,2019,62.1,84.9,62.6,52.7
621,2020,65.6,78.0,74.9,55.0
621,2021,64.4,87.3,66.7,53.8
621,2022,68.0,97.1,70.6,54.9
621,2023,70.0,90.2,76.4,58.1
621,2024,66.8,86.2,67.1,58.8
621,2025,64.3,74.0,63.7,60.8
622,2012,44.3,52.2,55.5,14.5
622,2013,46.5,54.0,60.3,12.7
623,2012,70.7,58.1,71.0,82.9
623,2013,78.1,58.0,84.0,90.2
623,2014,75.0,62.5,81.2,79.3
623,2015,71.7,52.6,74.3,87.3
623,2016,65.9,55.8,61.1,82.5
623,2017,72.3,60.6,72.3,83.9
623,2018,69.9,65.1,66.0,80.0
623,2019,75.6,76.7,78.3,70.8
623,2020,74.1,71.4,75.8,74.4
623,2021,76.3,70.6,69.8,90.8
623,2022,78.2,84.2,66.7,87.5
623,2023,78.3,88.8,65.9,84.2
623,2024,75.4,86.2,65.3,77.9
623,2025,68.3,78.5,59.9,69.3
624,2012,68.8,64.7,67.4,78.2
624,2013,66.5,64.8,64.3,72.0
624,2014,67.9,63.5,71.7,72.9
624,2015,65.4,56.7,76.6,71.8
624,2016,64.3,55.4,64.7,81.8
624,2017,66.6,55.9,74.5,80.0
624,2018,61.4,45.8,69.9,84.0
624,2019,61.0,42.6,65.4,93.2
624,2020,64.7,46.3,72.4,93.7
624,2021,66.2,48.0,76.6,92.0
624,2022,62.2,43.6,66.2,95.3
624,2023,66.2,51.3,71.5,90.9
624,2024,62.4,54.6,64.1,76.4
624,2025,63.1,45.6,85.6,75.7
625,2012,45.7,39.2,46.9,57.6
625,2013,49.1,46.7,50.5,52.4
625,2014,51.9,48.3,59.8,51.1
625,2015,46.5,38.0,57.6,52.3
625,2016,51.0,47.9,51.8,56.5
625,2017,55.9,54.5,62.4,52.3
625,2018,52.4,53.8,55.1,47.1
625,2019,52.7,48.4,61.3,52.7
625,2020,50.3,44.4,49.4,62.9
625,2021,53.7,51.3,53.4,58.9
625,2022,56.9,56.2,49.0,66.2
625,2023,60.0,61.8,54.6,62.0
625,2024,50.6,49.3,56.1,47.6
625,2025,56.9,58.4,56.5,54.3
626,2012,49.0,56.0,51.7,32.3
626,2013,53.5,57.6,61.7,37.1
626,2014,55.8,60.0,56.2,47.1
626,2015,47.8,52.5,48.4,37.8
626,2016,50.9,51.4,57.4,43.6
626,2017,55.4,64.1,58.5,34.9
626,2018,56.4,69.2,58.1,29.2
626,2019,60.0,71.4,65.0,32.4
626,2020,61.2,72.1,63.7,36.9
626,2021,57.0,64.5,59.9,38.9
626,2022,49.2,52.6,56.7,35.1
626,2023,50.5,57.6,60.5,26.2
626,2024,53.4,66.2,55.1,26.0
626,2025,49.4,63.3,47.1,24.0
627,2012,41.5,27.1,70.4,32.6
627,2013,44.1,26.0,77.8,36.1
627,2014,48.2,31.4,77.9,43.0
627,2015,46.4,33.7,68.9,42.3
627,2016,53.5,44.0,70.4,50.3
627,2017,55.0,42.1,73.7,55.6
627,2018,56.4,49.5,73.7,48.2
627,2019,55.0,49.8,78.2,36.7
627,2020,53.9,45.1,80.4,37.9
627,2021,54.1,46.0,76.4,41.8
627,2022,50.4,45.7,68.3,37.2
627,2023,46.2,38.3,63.6,39.5
627,2024,50.7,36.1,75.1,47.6
627,2025,51.3,45.9,61.5,48.9
628,2012,76.4,61.5,83.6,78.1
628,2013,60.7,52.0,69.8,54.2
628,2014,58.4,51.2,74.7,39.9
628,2015,61.2,52.9,75.0,47.4
628,2016,53.8,54.9,62.3,40.2
628,2017,66.1,63.9,73.4,56.9
628,2018,65.7,64.5,70.5,59.5
628,2019,62.8,70.5,62.7,56.6
628,2020,74.0,66.0,82.6,67.8
628,2021,67.8,52.1,77.1,67.1
628,2022,67.7,49.2,77.3,68.7
628,2023,75.7,59.4,83.9,76.9
628,2024,66.1,52.4,68.3,74.2
628,2025,74.8,47.6,87.6,78.2
629,2012,58.8,79.2,47.2,53.9
629,2013,55.4,74.4,44.0,51.7
629,2014,55.0,74.0,37.5,59.5
629,2015,55.0,74.5,42.6,52.1
629,2016,57.0,81.6,40.6,54.1
629,2017,60.8,83.0,40.5,65.6
629,2018,56.6,80.5,38.5,57.0
629,2019,54.8,73.0,36.0,61.7
629,2020,58.7,85.3,37.4,60.5
629,2021,58.4,85.2,31.3,67.6
629,2022,59.6,89.3,35.1,62.6
629,2023,59.5,96.9,30.5,60.9
629,2024,61.1,95.7,34.0,62.6
629,2025,60.1,96.7,31.8,61.2
630,2012,51.6,51.3,52.2,51.1
630,2013,54.5,59.9,53.1,49.1
630,2014,56.2,60.0,52.0,57.8
630,2015,59.6,64.0,54.0,62.2
630,2016,55.6,58.8,50.1,60.0
630,2017,53.9,50.8,47.9,68.0
630,2018,55.2,53.2,56.5,55.8
630,2019,57.6,62.4,51.2,61.2
630,2020,55.2,68.8,43.3,55.0
630,2021,58.0,65.7,49.7,60.7
630,2022,61.2,67.2,58.1,57.6
630,2023,57.1,65.3,56.3,46.9
630,2024,56.7,75.6,52.5,37.1
630,2025,57.0,71.5,49.9,47.9
631,2012,38.9,54.5,30.9,37.4
631,2013,34.3,46.2,21.6,37.2
631,2014,33.2,46.7,14.8,38.9
631,2015,39.1,42.1,26.6,45.4
632,2012,75.3,91.3,32.8,85.7
632,2013,83.8,98.0,47.4,91.8
632,2014,80.7,94.2,45.2,89.1
632,2015,84.4,100.0,55.2,82.3
632,2016,81.8,100.0,47.8,79.2
632,2017,69.0,88.1,30.6,69.3
632,2018,64.4,83.0,25.4,66.2
632,2019,63.4,75.3,38.0,65.1
632,2020,64.2,71.7,42.8,70.8
632,2021,65.9,70.7,38.3,83.8
632,2022,65.4,72.4,37.9,78.8
633,2012,36.5,49.4,30.6,13.2
633,2013,35.7,45.2,32.1,17.2
633,2014,33.7,38.5,35.5,19.2
633,2015,32.0,36.4,33.8,18.2
633,2016,31.0,39.0,24.8,20.4
633,2017,33.7,45.8,23.3,19.2
633,2018,37.1,42.4,41.5,17.3
633,2019,34.7,35.7,39.9,24.2
633,2020,40.8,49.6,41.7,17.6
633,2021,39.0,52.8,34.0,12.1
633,2022,38.6,48.5,36.1,17.6
633,2023,42.8,55.2,33.5,25.9
633,2024,46.5,54.8,45.0,28.1
633,2025,52.1,63.0,46.5,33.1
634,2012,33.2,48.4,20.0,40.5
634,2013,28.9,39.1,17.4,37.8
634,2014,29.3,41.4,19.4,34.0
634,2015,33.1,44.7,28.6,30.3
634,2016,31.4,34.5,32.8,26.6
634,2017,29.8,33.2,31.1,25.0
634,2018,37.6,43.2,41.0,27.9
634,2019,32.0,38.2,29.7,30.4
634,2020,29.6,38.3,22.7,32.7
634,2021,32.0,43.6,28.3,27.9
634,2022,39.2,46.7,39.5,32.4
634,2023,39.3,44.3,43.2,29.2
634,2024,42.9,41.4,50.2,33.3
634,2025,44.8,55.0,48.2,31.3
635,2012,50.3,53.1,55.1,39.7
635,2013,56.2,53.0,63.1,53.8
635,2014,56.1,55.7,58.4,53.9
635,2015,58.8,63.5,60.1,48.8
635,2016,64.7,67.9,68.0,55.1
635,2017,64.6,67.3,72.7,50.0
635,2018,65.9,67.0,76.6,50.9
635,2019,65.8,69.8,72.8,50.3
635,2020,66.7,69.1,77.1,49.9
635,2021,61.3,65.3,69.5,44.4
635,2022,57.1,54.9,66.1,50.1
635,2023,53.1,50.8,64.1,43.9
635,2024,50.4,43.4,69.7,39.7
635,2025,58.2,54.0,72.0,49.0
636,2012,48.3,72.2,12.1,48.7
636,2013,57.2,89.2,10.3,55.9
636,2014,61.9,87.6,27.0,57.5
636,2015,65.4,88.1,34.0,62.2
636,2016,62.7,82.4,33.1,62.7
636,2017,60.7,84.6,28.2,56.7
637,2012,61.6,53.1,77.6,43.2
637,2013,66.1,52.7,84.5,48.9
637,2014,69.0,52.2,92.5,46.8
637,2015,65.8,57.3,84.3,42.5
637,2016,63.1,62.3,73.2,45.8
637,2017,62.4,65.0,71.0,44.0
637,2018,60.0,56.3,72.2,42.4
637,2019,59.0,53.3,71.2,43.9
637,2020,59.8,56.9,67.5,49.6
637,2021,64.4,67.0,73.1,45.6
638,2012,69.1,73.2,56.8,74.8
638,2013,66.9,84.4,48.4,71.0
638,2014,65.6,83.9,45.4,70.5
638,2015,68.7,71.4,47.1,80.5
638,2016,67.3,73.5,57.0,71.0
638,2017,71.8,81.0,67.0,71.0
638,2018,74.3,65.6,68.2,81.4
638,2019,72.1,62.6,61.8,82.1
638,2020,67.5,65.8,55.0,75.6
638,2021,66.4,64.7,50.8,76.4
638,2022,68.2,68.6,54.1,76.4
638,2023,68.9,65.7,64.7,72.7
638,2024,66.3,67.6,59.8,69.6
638,2025,65.7,70.5,60.1,67.2
639,2012,54.7,54.3,59.8,47.2
639,2013,60.6,60.2,72.8,41.7
639,2014,62.2,56.8,72.5,53.1
639,2015,52.1,53.8,53.8,47.1
639,2016,48.3,52.7,44.6,48.2
639,2017,46.8,46.8,53.8,35.6
639,2018,54.6,52.4,58.1,52.0
639,2019,55.7,53.8,62.6,47.2
639,2020,53.8,51.8,61.7,44.1
639,2021,59.5,56.4,68.0,50.3
639,2022,61.6,56.1,72.6,51.6
639,2023,55.3,53.8,64.8,42.3
639,2024,58.0,57.0,63.3,51.1
639,2025,49.9,45.8,59.9,39.7
640,2012,36.6,40.5,28.1,44.7
640,2013,34.2,35.7,26.7,44.0
640,2014,29.2,36.0,11.8,47.4
640,2015,31.2,46.1,7.7,47.9
640,2016,38.3,44.2,25.1,51.2
640,2017,35.1,45.2,16.2,51.1
640,2018,38.2,51.6,25.2,40.1
640,2019,33.9,47.2,24.5,30.3
640,2020,32.2,45.2,24.7,25.8
640,2021,32.0,43.7,25.6,25.9
640,2022,42.8,54.2,36.3,37.4
640,2023,49.6,58.1,38.4,55.5
640,2024,54.4,58.1,47.7,60.1
640,2025,46.4,51.9,38.0,52.0
641,2012,66.4,69.2,50.2,88.3
641,2013,64.6,64.6,51.2,85.9
641,2014,62.9,62.5,55.5,75.3
641,2015,61.0,58.2,52.3,78.9
641,2016,60.1,61.1,48.3,77.5
641,2017,58.2,57.6,47.6,76.2
641,2018,65.1,63.8,52.1,87.7
641,2019,74.7,73.1,65.9,91.2
641,2020,69.5,66.6,58.6,90.9
641,2021,70.7,72.6,58.0,88.2
641,2022,67.4,65.9,59.5,82.2
641,2023,74.5,69.4,67.7,92.5
641,2024,73.0,69.4,65.3,90.3
641,2025,62.3,57.6,54.7,81.1
642,2012,59.2,37.4,78.6,83.4
642,2013,51.2,27.9,76.6,72.5
642,2014,50.3,24.3,75.0,77.6
642,2015,53.5,34.3,75.1,70.2
642,2016,50.3,26.4,77.8,70.6
642,2017,50.5,21.9,85.2,73.0
642,2018,57.9,33.3,88.1,77.0
642,2019,56.4,28.2,90.2,79.2
642,2020,58.0,35.2,83.5,78.2
642,2021,60.1,30.4,89.8,89.9
642,2022,63.6,39.8,83.0,91.8
642,2023,58.5,38.9,73.7,82.6
642,2024,55.0,33.1,69.6,84.2
642,2025,53.0,28.6,66.7,88.0
643,2012,59.8,53.3,68.6,64.2
643,2013,56.2,41.6,76.1,65.7
643,2014,56.4,49.6,65.6,60.8
643,2015,63.8,61.9,64.4,66.9
643,2016,62.4,58.5,62.0,70.7
643,2017,65.5,65.0,64.1,67.9
643,2018,68.1,62.1,73.2,74.9
643,2019,61.6,55.2,66.6,69.2
643,2020,65.0,65.0,61.4,68.7
643,2021,63.9,64.7,69.3,57.0
643,2022,67.4,67.2,70.9,64.3
643,2023,68.4,68.1,73.5,63.8
643,2024,64.7,66.0,61.8,65.1
643,2025,65.8,60.8,64.7,76.9
644,2012,34.6,44.6,30.2,19.0
644,2013,37.4,51.9,32.9,13.1
644,2014,41.1,57.9,36.2,12.5
644,2015,36.1,45.1,34.4,19.7
644,2016,36.5,47.2,32.5,19.1
644,2017,32.6,38.2,39.3,14.9
644,2018,29.5,31.2,38.2,17.3
644,2019,39.6,44.9,42.9,25.8
644,2020,38.3,48.7,34.3,21.7
644,2021,48.1,56.0,48.3,32.2
644,2022,48.6,54.7,49.0,36.1
644,2023,38.3,39.5,37.5,36.8
644,2024,44.2,44.7,46.3,41.2
644,2025,46.4,51.3,49.1,33.9
645,2012,59.6,60.2,68.9,53.7
645,2013,59.2,64.3,66.2,52.9
645,2014,56.1,60.1,59.0,52.8
645,2015,55.1,60.7,60.9,49.3
645,2016,60.0,63.5,59.8,58.8
645,2017,59.2,57.9,57.4,60.7
645,2018,63.3,71.0,58.8,63.0
645,2019,62.3,59.2,53.6,68.7
645,2020,57.3,53.1,53.3,61.3
645,2021,58.8,58.7,53.2,62.2
645,2022,62.5,66.4,66.3,58.6
645,2023,59.4,66.9,63.7,53.8
645,2024,62.4,65.9,59.6,62.7
645,2025,60.4,69.7,54.3,60.3
646,2012,64.4,69.2,52.5,66.5
646,2013,58.8,57.1,55.8,65.3
646,2014,60.1,63.8,50.0,62.8
646,2015,55.5,56.1,49.1,60.7
646,2016,61.0,58.0,61.4,66.5
646,2017,64.5,63.6,58.6,72.3
646,2018,66.1,73.9,45.5,71.2
646,2019,59.8,62.9,47.8,65.5
646,2020,63.0,64.9,55.4,67.0
646,2021,63.3,71.1,48.1,62.9
646,2022,52.1,54.2,38.8,61.2
646,2023,50.9,54.6,37.6,56.9
646,2024,51.4,55.3,37.0,58.1
646,2025,61.8,64.0,47.9,71.2
647,2012,41.1,38.8,60.9,17.2
647,2013,40.8,37.1,61.4,19.3
647,2014,50.9,50.8,72.7,18.5
647,2015,47.8,44.6,73.4,17.4
647,2016,43.5,37.8,73.7,12.4
648,2012,59.7,71.9,46.9,53.2
648,2013,62.5,74.9,52.5,52.3
648,2014,62.5,75.9,38.9,66.7
648,2015,68.8,87.0,41.0,69.5
648,2016,63.8,84.8,38.4,56.6
648,2017,67.7,86.9,45.0,60.5
648,2018,65.5,80.1,47.9,60.5
648,2019,62.9,73.9,50.5,58.0
648,2020,57.0,61.1,52.9,54.4
648,2021,56.9,61.8,53.0,52.6
648,2022,62.5,66.6,55.9,62.9
648,2023,59.7,67.2,53.6,53.4
648,2024,60.8,77.3,53.4,40.0
648,2025,60.1,85.0,46.3,32.0
649,2012,43.6,37.3,49.6,47.9
649,2013,35.1,23.4,43.8,45.8
649,2014,34.9,18.6,52.7,42.7
649,2015,36.0,31.4,35.8,44.6
649,2016,31.2,27.9,29.2,39.7
649,2017,34.0,27.7,26.0,54.8
649,2018,32.0,24.1,27.0,52.1
649,2019,45.1,47.0,40.2,47.7
649,2020,44.6,49.8,40.0,40.8
649,2021,42.8,48.8,34.6,42.0
649,2022,43.4,48.8,40.1,37.6
649,2023,40.5,48.4,32.9,35.5
649,2024,41.5,53.0,29.1,35.8
649,2025,46.0,60.0,33.3,36.2
650,2012,49.1,66.5,30.4,54.6
650,2013,48.5,65.4,27.7,58.3
650,2014,45.6,64.7,20.6,58.8
650,2015,43.7,58.7,18.0,63.8
650,2016,44.0,56.4,20.6,64.2
650,2017,47.6,58.2,27.8,64.6
650,2018,42.5,51.0,26.4,56.3
650,2019,40.3,46.7,22.1,60.5
650,2020,46.3,54.8,25.3,68.1
650,2021,47.7,56.8,28.0,66.4
650,2022,51.5,59.9,32.9,69.4
650,2023,48.6,54.7,34.9,62.1
650,2024,43.0,47.8,33.5,51.3
650,2025,43.7,54.5,27.9,53.7
651,2012,56.8,55.3,28.3,88.1
651,2013,52.5,51.2,28.0,79.5
651,2014,59.3,49.6,45.3,92.6
651,2015,60.1,54.7,53.0,77.9
651,2016,62.4,59.7,39.2,91.2
651,2017,65.8,63.9,42.1,93.1
651,2018,59.2,58.6,31.4,88.0
651,2019,60.0,55.1,40.5,89.5
651,2020,62.3,62.7,35.5,88.2
651,2021,66.1,65.0,41.2,93.1
651,2022,68.9,69.4,47.4,89.3
651,2023,70.7,70.2,48.2,94.1
651,2024,70.1,66.3,50.3,97.7
651,2025,67.0,58.7,50.5,100.0
652,2012,64.1,63.8,63.3,65.4
652,2013,60.7,51.7,67.4,68.7
652,2014,43.9,37.0,48.5,50.7
652,2015,42.8,36.6,49.7,45.8
652,2016,50.1,46.4,57.6,47.6
652,2017,51.1,45.8,49.4,62.5
652,2018,56.9,56.0,51.9,64.7
653,2012,42.3,43.8,41.3,40.2
653,2013,36.2,37.4,32.2,37.8
653,2014,39.6,41.8,29.0,45.7
653,2015,45.9,47.9,35.8,52.1
653,2016,47.3,47.8,34.1,59.4
653,2017,46.6,44.5,34.4,62.9
653,2018,47.0,38.7,49.5,61.0
653,2019,47.0,40.3,44.6,62.9
653,2020,40.3,32.9,37.1,58.2
