Company_ID,Company_Name,Industry,Region,Year,Publication_Date,Revenue,Profit_Margin,Market_Cap,Growth_Rate,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emissions,Water_Usage,Energy_Consumption,Analyst_Outlook
767,Firm_767,Consumer Goods,North America,2022,2023-04-14,636.8,4.59,630.7,10.22,69.7,52.6,86.7,66.3,91312.5,41922.0,373846.8,5
767,Firm_767,Consumer Goods,North America,2023,2024-04-14,825.0,2.25,809.8,29.56,69.0,45.7,90.1,67.7,77693.5,30519.2,1957625.1,3
767,Firm_767,Consumer Goods,North America,2024,2025-04-14,1072.2,6.24,786.2,29.97,68.1,64.3,79.6,55.1,,,,2
767,Firm_767,Consumer Goods,North America,2025,2026-04-14,1116.8,3.75,784.7,4.16,68.6,62.3,76.8,64.4,69902.6,48137.9,333111.5,3
768,Firm_768,Manufacturing,Africa,2012,2013-04-09,5914.1,12.85,10187.2,,50.8,53.8,28.1,72.7,562602.6,920190.4,9598775.8,3
768,Firm_768,Manufacturing,Africa,2013,2014-04-09,5335.1,4.47,11191.7,-9.79,46.6,43.7,29.9,71.9,1118292.1,1000063.4,19811614.6,4
768,Firm_768,Manufacturing,Africa,2014,2015-04-09,5152.9,7.47,11539.1,-3.42,42.3,38.9,31.4,61.5,2999370.3,1171944.0,18285151.2,1
768,Firm_768,Manufacturing,Africa,2015,2016-04-09,5207.6,3.86,12145.4,1.06,46.4,43.0,34.7,66.5,2399035.4,1433397.0,8930999.1,1
768,Firm_768,Manufacturing,Africa,2016,2017-04-09,5589.7,8.31,10637.0,7.34,45.8,44.6,36.5,59.2,1418714.2,1270861.4,30646618.6,3
768,Firm_768,Manufacturing,Africa,2017,2018-04-09,6044.8,9.65,9499.5,8.14,49.5,56.7,29.2,61.0,2352075.8,527404.6,16999525.5,3
768,Firm_768,Manufacturing,Africa,2018,2019-04-09,6326.9,8.06,9492.3,4.67,55.7,55.6,49.2,63.8,,,,5
768,Firm_768,Manufacturing,Africa,2019,2020-04-09,5670.5,6.85,11203.2,-10.37,50.6,45.6,45.0,66.3,2069688.4,1244815.0,12782415.6,4
768,Firm_768,Manufacturing,Africa,2020,2021-04-09,5437.6,8.24,12034.5,-4.11,56.7,54.8,45.0,74.3,1926266.7,1718769.7,8763608.9,5
768,Firm_768,Manufacturing,Africa,2021,2022-04-09,5673.8,12.47,14817.0,4.34,52.6,54.0,35.0,71.4,2164573.6,867547.9,9416783.0,4
768,Firm_768,Manufacturing,Africa,2022,2023-04-09,6579.1,5.3,17173.6,15.96,57.8,60.1,38.2,77.3,1744650.4,1338745.3,8828127.0,1
768,Firm_768,Manufacturing,Africa,2023,2024-04-09,6472.9,11.49,18493.6,-1.61,59.7,65.9,38.4,74.0,1095602.6,764905.2,13077235.1,4
768,Firm_768,Manufacturing,Africa,2024,2025-04-09,6965.1,9.3,20096.5,7.6,66.1,75.7,38.8,81.4,857251.3,405125.2,4244641.9,1
768,Firm_768,Manufacturing,Africa,2025,2026-04-09,6675.4,12.12,16187.9,-4.16,60.1,69.4,33.7,75.2,1103293.6,846086.7,11371877.2,1
769,Firm_769,Energy,North America,2012,2013-04-02,3194.3,15.44,4732.5,,62.9,64.3,54.9,68.2,2036528.2,613701.9,8649300.7,4
769,Firm_769,Energy,North America,2013,2014-04-02,3493.1,11.71,7367.3,9.35,63.4,65.1,48.0,75.5,2304098.6,176154.4,6472897.7,3
769,Firm_769,Energy,North America,2014,2015-04-02,3823.4,10.04,8343.0,9.46,62.2,64.1,43.5,77.0,,,,3
769,Firm_769,Energy,North America,2015,2016-04-02,3567.3,7.89,7372.8,-6.7,59.4,56.4,39.6,85.0,2056805.5,585960.7,11676242.1,4
769,Firm_769,Energy,North America,2016,2017-04-02,3535.3,13.83,13814.4,-0.9,62.8,57.5,43.3,93.0,3452848.6,752742.8,13512137.1,4
769,Firm_769,Energy,North America,2017,2018-04-02,4129.6,8.86,17048.2,16.81,67.8,69.4,45.5,87.1,3517242.4,668269.8,17497445.8,4
769,Firm_769,Energy,North America,2018,2019-04-02,4006.1,8.48,15937.0,-2.99,68.6,75.6,42.6,80.5,1916841.6,608961.9,7416876.4,2
769,Firm_769,Energy,North America,2019,2020-04-02,3986.8,11.63,20360.8,-0.48,68.3,73.9,44.6,80.8,1406151.9,357967.3,3750622.3,1
769,Firm_769,Energy,North America,2020,2021-04-02,4159.8,10.94,11584.7,4.34,69.8,74.5,46.4,83.9,1349566.0,500245.2,6378144.7,1
769,Firm_769,Energy,North America,2021,2022-04-02,4361.6,6.98,18287.2,4.85,68.3,69.8,54.5,79.2,1436033.6,872969.0,11237147.5,3
769,Firm_769,Energy,North America,2022,2023-04-02,4655.2,11.56,16828.8,6.73,73.2,81.9,42.8,86.4,670564.3,860616.2,5628499.4,5
769,Firm_769,Energy,North America,2023,2024-04-02,5335.4,12.13,21485.6,14.61,73.4,82.1,46.0,83.4,1594859.3,1085242.4,8240033.4,5
769,Firm_769,Energy,North America,2024,2025-04-02,6230.9,8.85,28111.7,16.78,69.7,79.7,47.3,72.1,1597880.7,397361.7,8654543.2,1
769,Firm_769,Energy,North America,2025,2026-04-02,7447.6,12.24,29594.9,19.53,72.4,80.6,53.5,74.9,2573463.9,906967.6,11880872.2,4
770,Firm_770,Manufacturing,Oceania,2012,2013-04-27,7439.4,3.12,9877.0,,56.0,61.4,49.4,54.4,2026020.9,1144039.0,10231277.4,3
770,Firm_770,Manufacturing,Oceania,2013,2014-04-27,6640.1,3.89,13936.4,-10.74,61.5,61.6,61.7,61.0,802593.7,737287.8,18435484.1,4
770,Firm_770,Manufacturing,Oceania,2014,2015-04-27,5657.1,7.96,18699.7,-14.8,59.7,53.3,70.2,58.5,2426190.4,1247049.2,13639211.8,5
771,Firm_771,Energy,Europe,2012,2013-04-02,2772.6,10.53,6334.2,,69.2,71.8,70.2,63.0,652924.1,323143.1,2069973.7,3
771,Firm_771,Energy,Europe,2013,2014-04-02,2897.9,12.82,11059.8,4.52,66.8,71.4,60.4,64.0,1059757.3,259736.1,7740475.8,4
771,Firm_771,Energy,Europe,2014,2015-04-02,3014.2,10.11,12122.9,4.01,65.8,67.1,60.4,68.6,1680436.3,458194.7,6232014.3,2
771,Firm_771,Energy,Europe,2015,2016-04-02,3384.0,9.0,12907.2,12.27,66.8,63.6,73.1,66.9,827096.7,529704.8,9406883.5,2
771,Firm_771,Energy,Europe,2016,2017-04-02,3231.2,4.51,10977.7,-4.52,75.9,74.6,80.0,74.4,1197227.5,202515.4,2454470.4,2
771,Firm_771,Energy,Europe,2017,2018-04-02,2925.2,9.41,9786.8,-9.47,77.6,76.6,82.9,74.2,926076.8,273608.5,5163378.3,1
771,Firm_771,Energy,Europe,2018,2019-04-02,3168.6,9.81,10319.6,8.32,72.8,70.5,82.6,67.4,2348346.2,394358.2,5311480.7,4
771,Firm_771,Energy,Europe,2019,2020-04-02,3465.5,10.87,12138.3,9.37,73.0,68.3,87.7,67.7,1202375.9,1090874.3,10176100.0,5
771,Firm_771,Energy,Europe,2020,2021-04-02,4042.5,10.81,10210.5,16.65,78.4,69.7,92.4,81.7,1248789.0,1105704.9,16248361.4,4
771,Firm_771,Energy,Europe,2021,2022-04-02,5053.3,7.95,16358.9,25.0,78.2,71.8,87.7,81.6,1446757.8,721917.2,7257511.1,4
771,Firm_771,Energy,Europe,2022,2023-04-02,6210.9,9.03,19509.3,22.91,73.2,66.1,81.8,78.6,4725670.0,1065157.4,19815423.1,3
771,Firm_771,Energy,Europe,2023,2024-04-02,7357.7,4.02,25612.9,18.46,72.4,70.6,73.7,74.8,4007171.0,1013896.3,25843121.3,2
771,Firm_771,Energy,Europe,2024,2025-04-02,7678.1,12.28,17230.3,4.36,73.2,76.0,71.4,69.4,3403012.5,566140.3,4553732.7,2
771,Firm_771,Energy,Europe,2025,2026-04-02,6556.0,10.16,15426.2,-14.61,70.4,70.9,74.7,65.2,1714789.1,1576471.1,11475694.8,4
772,Firm_772,Transportation,North America,2012,2013-05-16,1851.6,10.5,4655.2,,62.1,65.3,43.9,81.4,369507.0,47074.3,2643885.7,2
772,Firm_772,Transportation,North America,2013,2014-05-16,1739.0,4.55,5224.6,-6.08,59.7,64.1,37.5,81.8,,,,2
772,Firm_772,Transportation,North America,2014,2015-05-16,1702.1,4.3,5123.2,-2.12,60.5,66.6,37.2,80.4,145871.0,49329.4,2121801.7,1
772,Firm_772,Transportation,North America,2015,2016-05-16,1536.9,7.26,2478.6,-9.71,62.5,70.0,37.4,81.6,352022.6,51500.3,2860731.8,4
772,Firm_772,Transportation,North America,2016,2017-05-16,1450.1,2.02,2342.2,-5.65,65.4,72.9,39.8,85.0,368589.4,76802.0,1346240.9,3
772,Firm_772,Transportation,North America,2017,2018-05-16,1558.9,5.13,2651.2,7.5,67.1,71.6,43.9,90.8,244983.4,32051.6,1570351.7,3
772,Firm_772,Transportation,North America,2018,2019-05-16,1572.0,4.3,3045.7,0.84,75.8,85.3,43.9,100.0,211818.3,12098.7,1823746.8,2
772,Firm_772,Transportation,North America,2019,2020-05-16,1683.8,1.91,3971.9,7.12,73.5,75.5,52.5,100.0,199406.1,47855.9,1624289.5,2
772,Firm_772,Transportation,North America,2020,2021-05-16,1943.5,4.31,2159.6,15.42,67.6,67.5,55.7,85.6,517775.0,124490.0,2359412.3,3
772,Firm_772,Transportation,North America,2021,2022-05-16,2111.0,1.72,3331.7,8.62,67.0,69.0,58.5,74.7,344191.4,58654.9,3042345.2,4
772,Firm_772,Transportation,North America,2022,2023-05-16,2106.2,5.55,2685.5,-0.23,69.0,73.7,53.9,80.0,340418.0,58597.8,2619305.5,3
772,Firm_772,Transportation,North America,2023,2024-05-16,2135.0,5.96,2914.2,1.37,71.0,83.1,48.4,74.8,303796.5,59531.3,1204077.9,2
772,Firm_772,Transportation,North America,2024,2025-05-16,2186.3,13.99,3312.7,2.4,68.9,78.7,46.8,77.6,212056.6,30557.3,1692158.8,3
772,Firm_772,Transportation,North America,2025,2026-05-16,2305.9,9.77,3193.7,5.47,74.0,87.1,49.3,78.5,336058.2,30825.5,1529318.0,2
773,Firm_773,Energy,North America,2012,2013-05-07,20488.4,9.68,20445.5,,45.8,30.2,60.6,62.1,,,,5
773,Firm_773,Energy,North America,2013,2014-05-07,22663.7,12.24,29032.1,10.62,51.6,40.9,60.2,64.5,51063464.1,23142356.7,98402575.2,3
773,Firm_773,Energy,North America,2014,2015-05-07,25465.9,9.61,33248.6,12.36,52.5,39.6,63.4,67.4,,,,4
773,Firm_773,Energy,North America,2015,2016-05-07,24795.0,13.03,52695.7,-2.63,53.3,42.2,71.5,57.4,15287790.4,9143413.7,85883334.5,3
773,Firm_773,Energy,North America,2016,2017-05-07,26114.2,7.32,51918.7,5.32,54.3,43.1,69.0,62.0,50156931.2,11173420.0,236128947.9,5
773,Firm_773,Energy,North America,2017,2018-05-07,26082.2,6.88,55657.7,-0.12,59.6,46.3,74.0,71.6,29577867.2,8703029.0,112330031.0,3
773,Firm_773,Energy,North America,2018,2019-05-07,29001.7,9.87,35381.1,11.19,66.4,57.1,71.6,79.7,19054922.2,6002267.4,125365774.3,1
773,Firm_773,Energy,North America,2019,2020-05-07,29661.5,9.67,38088.6,2.28,62.0,56.5,62.0,72.8,24587926.7,13257752.2,83967500.7,2
774,Firm_774,Consumer Goods,Africa,2012,2013-04-12,585.3,6.46,1055.0,,38.3,33.0,46.7,32.2,75866.4,65733.9,408443.3,5
774,Firm_774,Consumer Goods,Africa,2013,2014-04-12,574.5,6.72,1025.2,-1.85,39.9,35.3,49.4,31.3,148172.9,64694.2,809705.0,4
774,Firm_774,Consumer Goods,Africa,2014,2015-04-12,542.4,8.22,1872.0,-5.6,41.1,47.5,46.9,22.8,44899.9,30347.8,275720.7,2
774,Firm_774,Consumer Goods,Africa,2015,2016-04-12,557.9,8.35,1491.7,2.86,43.6,45.7,51.6,27.7,67897.8,22265.3,440392.9,1
774,Firm_774,Consumer Goods,Africa,2016,2017-04-12,571.7,6.88,1660.0,2.48,47.4,50.5,51.5,36.7,,,,2
774,Firm_774,Consumer Goods,Africa,2017,2018-04-12,704.4,8.09,1722.1,23.21,51.2,58.2,53.6,37.7,,,,3
774,Firm_774,Consumer Goods,Africa,2018,2019-04-12,791.3,4.65,2223.3,12.34,46.7,52.5,45.1,41.3,78280.6,40653.0,526897.8,2
774,Firm_774,Consumer Goods,Africa,2019,2020-04-12,914.6,9.76,2054.9,15.57,44.3,54.7,45.7,27.6,63640.0,34123.4,536255.2,2
774,Firm_774,Consumer Goods,Africa,2020,2021-04-12,1137.8,7.77,1472.1,24.41,43.0,50.5,45.8,28.0,91986.3,66381.1,755134.2,2
774,Firm_774,Consumer Goods,Africa,2021,2022-04-12,1406.4,7.46,1867.8,23.6,43.5,52.1,45.3,28.4,73614.1,82523.8,970470.5,4
774,Firm_774,Consumer Goods,Africa,2022,2023-04-12,1484.1,10.59,1309.0,5.52,41.3,53.9,45.9,16.2,,,,2
774,Firm_774,Consumer Goods,Africa,2023,2024-04-12,1690.5,8.91,1579.0,13.91,38.0,47.8,40.7,20.0,165692.0,182648.0,947241.4,1
774,Firm_774,Consumer Goods,Africa,2024,2025-04-12,2267.5,4.59,1860.4,34.14,42.8,51.3,48.3,22.3,150496.6,130680.5,1627441.3,3
774,Firm_774,Consumer Goods,Africa,2025,2026-04-12,3112.5,2.81,1355.5,37.26,44.8,54.2,48.4,25.8,118553.0,86142.2,1946220.7,5
775,Firm_775,Manufacturing,Asia,2012,2013-04-21,2042.9,12.09,2266.0,,60.7,63.4,57.0,60.4,212777.5,167901.1,1495877.7,5
775,Firm_775,Manufacturing,Asia,2013,2014-04-21,2185.7,7.4,3328.4,6.99,60.0,67.1,53.3,55.3,246661.7,141515.6,1475484.4,3
775,Firm_775,Manufacturing,Asia,2014,2015-04-21,2282.4,8.49,3706.5,4.43,62.6,73.3,52.0,55.9,255475.7,167759.5,1003262.1,3
775,Firm_775,Manufacturing,Asia,2015,2016-04-21,2330.6,14.87,3071.1,2.11,60.4,63.5,50.0,67.4,425363.1,243736.5,1783771.5,2
775,Firm_775,Manufacturing,Asia,2016,2017-04-21,2786.5,9.55,4030.9,19.56,59.4,54.3,57.1,71.2,579913.5,471507.2,2729056.6,1
775,Firm_775,Manufacturing,Asia,2017,2018-04-21,2854.7,6.37,4840.3,2.45,57.6,53.0,53.5,71.0,801308.7,523175.5,8089163.3,3
775,Firm_775,Manufacturing,Asia,2018,2019-04-21,3174.0,8.83,5784.0,11.19,64.3,58.3,61.2,78.7,,,,2
775,Firm_775,Manufacturing,Asia,2019,2020-04-21,3377.1,7.91,6050.5,6.4,62.1,59.5,58.9,70.6,503309.0,168980.8,4114863.0,2
775,Firm_775,Manufacturing,Asia,2020,2021-04-21,3612.4,13.87,4780.6,6.97,59.7,60.0,53.4,66.9,595094.4,289874.1,3324851.6,4
775,Firm_775,Manufacturing,Asia,2021,2022-04-21,3431.4,4.5,3929.4,-5.01,53.6,50.2,44.9,70.3,986818.4,778327.0,11181189.6,2
775,Firm_775,Manufacturing,Asia,2022,2023-04-21,3466.5,4.73,4939.8,1.02,55.2,52.2,48.8,68.2,1246686.3,704157.5,8062440.9,3
775,Firm_775,Manufacturing,Asia,2023,2024-04-21,3645.9,8.58,5363.9,5.18,52.9,51.6,45.2,64.3,,,,2
776,Firm_776,Transportation,Europe,2012,2013-04-23,9555672.9,7.24,8069692.7,,61.4,58.4,71.7,53.4,4625611.3,307018.6,13894580.2,4
776,Firm_776,Transportation,Europe,2013,2014-04-23,10065834.2,6.8,9658970.9,5.34,60.1,59.5,73.4,41.5,2208544.7,330968.9,11164084.9,3
776,Firm_776,Transportation,Europe,2014,2015-04-23,10265061.2,2.94,8814816.9,1.98,58.4,55.4,77.3,37.4,3575504.5,739904.8,34584805.8,2
776,Firm_776,Transportation,Europe,2015,2016-04-23,9111925.5,8.72,12278325.2,-11.23,56.2,58.3,65.4,37.3,1562519.2,332334.9,25375743.6,3
776,Firm_776,Transportation,Europe,2016,2017-04-23,8124732.4,4.17,12361272.2,-10.83,46.7,43.6,57.2,38.5,3964814.6,488076.7,53334853.1,2
776,Firm_776,Transportation,Europe,2017,2018-04-23,7955354.8,7.21,15093616.7,-2.08,49.3,40.0,65.6,47.9,7320371.9,594051.7,79481102.0,3
776,Firm_776,Transportation,Europe,2018,2019-04-23,7071822.1,-1.0,9909402.5,-11.11,53.7,47.9,69.3,44.8,,,,4
776,Firm_776,Transportation,Europe,2019,2020-04-23,6275830.6,3.88,16883429.2,-11.26,50.8,43.7,66.6,44.8,2682578.0,484793.3,31224151.4,4
776,Firm_776,Transportation,Europe,2020,2021-04-23,6102803.3,10.2,11059801.4,-2.76,50.9,41.4,76.2,36.8,5352248.4,522942.4,25869701.2,3
776,Firm_776,Transportation,Europe,2021,2022-04-23,6859758.1,8.56,15017318.9,12.4,55.8,49.0,82.1,33.2,1986504.5,614518.8,24631403.3,3
776,Firm_776,Transportation,Europe,2022,2023-04-23,6947430.9,10.03,12957383.1,1.28,61.3,66.7,72.4,31.2,1931471.2,207252.9,16031596.0,5
776,Firm_776,Transportation,Europe,2023,2024-04-23,6508088.2,4.26,19763948.0,-6.32,60.0,65.9,67.6,33.9,1875054.9,281375.7,21178731.7,2
776,Firm_776,Transportation,Europe,2024,2025-04-23,7199524.7,1.83,22075066.4,10.62,66.8,71.5,73.4,45.4,1084216.1,416038.4,9706406.6,3
777,Firm_777,Manufacturing,Latin America,2012,2013-05-29,956.7,10.4,1532.1,,52.5,67.4,46.6,32.9,140463.5,50819.7,545932.8,1
777,Firm_777,Manufacturing,Latin America,2013,2014-05-29,968.5,9.6,1531.8,1.24,55.7,64.8,57.4,37.3,135155.7,70192.0,716069.9,2
777,Firm_777,Manufacturing,Latin America,2014,2015-05-29,1004.6,10.4,1883.4,3.72,51.9,56.0,57.2,38.1,201454.5,163659.9,970287.5,5
777,Firm_777,Manufacturing,Latin America,2015,2016-05-29,1089.4,7.78,1106.4,8.45,57.6,68.5,62.9,31.5,,,,4
777,Firm_777,Manufacturing,Latin America,2016,2017-05-29,1220.6,9.94,1737.9,12.04,52.1,66.2,48.6,30.9,110971.3,101531.1,1018516.5,3
777,Firm_777,Manufacturing,Latin America,2017,2018-05-29,1433.1,18.12,2893.2,17.41,54.4,56.9,51.8,53.1,,,,5
777,Firm_777,Manufacturing,Latin America,2018,2019-05-29,1507.0,16.22,3802.0,5.15,57.3,61.9,52.8,54.3,207602.5,118887.4,1336078.6,2
777,Firm_777,Manufacturing,Latin America,2019,2020-05-29,1480.5,10.69,3396.1,-1.76,53.2,52.4,59.6,46.9,355706.6,280237.1,1032373.4,4
777,Firm_777,Manufacturing,Latin America,2020,2021-05-29,1589.2,9.94,1766.6,7.35,51.8,47.0,65.3,44.1,648084.6,539836.2,3407539.1,1
777,Firm_777,Manufacturing,Latin America,2021,2022-05-29,1680.8,9.87,1712.7,5.76,54.5,50.7,63.7,50.2,,,,2
777,Firm_777,Manufacturing,Latin America,2022,2023-05-29,2039.7,16.68,1688.3,21.35,55.6,52.2,61.6,54.7,475494.5,603765.8,5859262.1,3
777,Firm_777,Manufacturing,Latin America,2023,2024-05-29,2454.1,13.37,2546.3,20.32,52.6,45.1,66.6,49.5,1003622.9,672078.8,6737694.5,3
777,Firm_777,Manufacturing,Latin America,2024,2025-05-29,2989.7,10.06,2313.8,21.82,48.6,43.7,61.0,42.5,4918053.8,919124.6,10003167.8,4
778,Firm_778,Utilities,Oceania,2012,2013-05-10,6981.8,7.94,19182.6,,52.4,65.8,53.3,24.5,2824291.9,4148902.0,8224227.6,5
778,Firm_778,Utilities,Oceania,2013,2014-05-10,7124.8,12.08,33137.6,2.05,53.3,64.7,62.6,21.3,,,,4
778,Firm_778,Utilities,Oceania,2014,2015-05-10,7120.2,10.28,45760.4,-0.06,53.2,69.7,55.2,18.0,3213629.1,1714148.8,14534166.5,5
778,Firm_778,Utilities,Oceania,2015,2016-05-10,7021.9,7.43,49102.2,-1.38,58.3,70.3,71.5,21.1,1881173.5,3111432.2,14564184.3,1
778,Firm_778,Utilities,Oceania,2016,2017-05-10,6980.6,9.58,54614.7,-0.59,55.5,68.5,60.7,24.2,4406188.1,2646591.7,19466058.0,4
778,Firm_778,Utilities,Oceania,2017,2018-05-10,7193.0,11.75,74814.7,3.04,54.3,64.8,62.3,25.3,1708010.6,3085553.5,28767366.1,1
778,Firm_778,Utilities,Oceania,2018,2019-05-10,6361.9,11.2,86796.3,-11.55,55.1,68.1,49.3,34.8,2339145.5,2932756.6,13407862.3,5
778,Firm_778,Utilities,Oceania,2019,2020-05-10,6496.2,15.05,123673.0,2.11,51.1,61.5,56.9,24.5,1504743.8,3787512.8,44626966.9,1
778,Firm_778,Utilities,Oceania,2020,2021-05-10,5902.6,9.2,76261.1,-9.14,49.9,58.8,58.3,23.7,,,,2
778,Firm_778,Utilities,Oceania,2021,2022-05-10,5047.2,9.91,89900.1,-14.49,52.6,67.3,51.3,24.7,2369347.6,1947757.6,29585109.3,4
778,Firm_778,Utilities,Oceania,2022,2023-05-10,4292.9,10.81,95220.1,-14.95,55.6,74.5,53.2,20.3,1660008.9,3002439.3,7552855.0,3
778,Firm_778,Utilities,Oceania,2023,2024-05-10,3880.9,8.81,62681.6,-9.6,58.7,73.9,64.6,22.4,1035556.2,2250249.0,18002084.0,4
778,Firm_778,Utilities,Oceania,2024,2025-05-10,3795.4,10.44,91730.8,-2.2,55.9,69.7,57.3,26.9,4405516.9,2115433.2,12785073.5,3
778,Firm_778,Utilities,Oceania,2025,2026-05-10,3606.2,17.1,85703.0,-4.99,59.6,75.3,63.9,23.7,,,,5
779,Firm_779,Technology,Asia,2012,2013-05-02,243.3,19.39,1816.3,,53.2,61.6,60.1,35.7,5341.3,2956.0,55430.5,5
779,Firm_779,Technology,Asia,2013,2014-05-02,240.3,24.54,3077.3,-1.2,54.5,64.3,58.6,39.3,2272.0,3593.4,71940.0,5
779,Firm_779,Technology,Asia,2014,2015-05-02,217.6,18.73,4611.2,-9.47,56.4,62.6,63.5,40.9,2605.3,1567.3,58501.4,2
779,Firm_779,Technology,Asia,2015,2016-05-02,210.2,13.36,5676.1,-3.39,51.4,52.5,54.4,46.2,,,,2
779,Firm_779,Technology,Asia,2016,2017-05-02,192.5,13.91,6091.9,-8.44,49.7,48.4,46.6,55.1,,,,5
779,Firm_779,Technology,Asia,2017,2018-05-02,189.8,16.01,11666.5,-1.38,48.0,47.3,49.3,47.1,5124.5,2672.9,113419.9,3
779,Firm_779,Technology,Asia,2018,2019-05-02,205.9,19.32,12611.5,8.48,42.5,43.2,40.6,44.4,5809.9,6911.6,491494.4,3
779,Firm_779,Technology,Asia,2019,2020-05-02,215.2,16.59,19807.0,4.52,50.0,49.1,55.1,44.2,3093.5,3030.1,115501.7,3
779,Firm_779,Technology,Asia,2020,2021-05-02,262.6,15.86,12385.0,22.01,56.6,50.3,69.2,46.2,,,,1
779,Firm_779,Technology,Asia,2021,2022-05-02,294.2,17.78,14771.8,12.05,55.2,51.4,62.6,49.1,5267.5,7264.8,156037.7,5
779,Firm_779,Technology,Asia,2022,2023-05-02,328.3,22.29,9590.6,11.59,56.3,49.4,68.0,47.7,,,,3
779,Firm_779,Technology,Asia,2023,2024-05-02,396.0,25.22,11187.1,20.63,66.0,67.3,78.4,48.2,,,,3
779,Firm_779,Technology,Asia,2024,2025-05-02,509.7,16.82,20354.9,28.71,66.3,66.5,77.4,51.3,9205.1,9009.7,118129.6,1
779,Firm_779,Technology,Asia,2025,2026-05-02,646.7,17.1,9595.3,26.86,65.7,61.6,74.3,58.4,11107.9,5393.0,129408.8,2
780,Firm_780,Finance,Asia,2012,2013-04-29,5738.2,17.72,17995.9,,51.9,59.0,51.1,49.5,14083.0,18202.2,301835.6,2
780,Firm_780,Finance,Asia,2013,2014-04-29,5549.0,18.22,17527.2,-3.3,52.3,61.8,54.6,47.1,17500.3,15146.1,179283.1,2
780,Firm_780,Finance,Asia,2014,2015-04-29,4910.4,22.47,18357.5,-11.51,46.9,67.8,55.7,33.3,15432.2,11716.9,158191.0,4
780,Firm_780,Finance,Asia,2015,2016-04-29,4208.6,27.62,19663.0,-14.29,49.8,73.1,59.5,34.6,4583.0,9790.1,168280.2,2
780,Firm_780,Finance,Asia,2016,2017-04-29,3988.0,22.29,18584.3,-5.24,48.3,68.2,59.5,33.6,,,,1
780,Firm_780,Finance,Asia,2017,2018-04-29,4525.5,20.4,14937.6,13.48,56.1,60.2,64.0,49.8,,,,4
780,Firm_780,Finance,Asia,2018,2019-04-29,5298.2,21.97,14357.0,17.08,56.7,57.3,65.7,51.0,29238.6,28266.3,411071.6,1
780,Firm_780,Finance,Asia,2019,2020-04-29,5733.8,24.79,13244.6,8.22,59.3,66.0,65.4,52.9,20577.9,28929.0,302834.0,1
780,Firm_780,Finance,Asia,2020,2021-04-29,6182.9,23.29,9467.1,7.83,60.5,66.3,73.9,50.1,23531.8,18466.0,422227.8,4
780,Firm_780,Finance,Asia,2021,2022-04-29,5835.2,21.7,7192.0,-5.62,56.4,70.5,63.3,46.6,28061.4,18915.4,116727.6,5
781,Firm_781,Energy,Europe,2012,2013-04-25,8454.0,15.41,11288.1,,36.6,25.9,48.7,45.9,16494564.3,8233334.1,78507210.5,5
781,Firm_781,Energy,Europe,2013,2014-04-25,10192.0,8.51,20505.3,20.56,44.1,34.5,48.5,58.8,20423778.8,10126067.1,113333427.6,1
781,Firm_781,Energy,Europe,2014,2015-04-25,11730.8,18.16,14949.1,15.1,45.8,30.2,54.5,68.2,,,,4
781,Firm_781,Energy,Europe,2015,2016-04-25,12018.3,14.41,12849.6,2.45,42.8,31.3,49.3,59.4,38377308.3,8504839.2,96112264.7,2
781,Firm_781,Energy,Europe,2016,2017-04-25,12369.9,19.63,12739.0,2.93,46.7,37.4,44.9,67.1,11059423.1,6186101.6,122510750.7,3
781,Firm_781,Energy,Europe,2017,2018-04-25,12988.4,13.75,16569.7,5.0,50.2,36.0,57.8,70.9,8109678.9,9545853.1,117019028.4,4
781,Firm_781,Energy,Europe,2018,2019-04-25,12851.3,15.43,14146.5,-1.06,47.4,30.1,56.1,73.2,54265663.9,20920408.6,161084107.7,4
781,Firm_781,Energy,Europe,2019,2020-04-25,12902.3,13.68,18292.8,0.4,37.7,15.5,61.2,58.7,79794469.4,15586715.1,434957452.7,4
781,Firm_781,Energy,Europe,2020,2021-04-25,11978.3,10.14,13248.1,-7.16,36.2,18.9,51.4,55.8,54339741.5,27801132.9,132940303.1,3
781,Firm_781,Energy,Europe,2021,2022-04-25,10766.1,12.48,20911.6,-10.12,44.5,28.2,58.9,62.8,61637942.3,16829759.0,173110169.6,1
781,Firm_781,Energy,Europe,2022,2023-04-25,11746.7,7.61,15502.1,9.11,50.9,35.3,65.8,67.3,29594166.3,4598236.2,136824989.8,2
781,Firm_781,Energy,Europe,2023,2024-04-25,13428.2,14.98,11709.0,14.31,47.8,35.5,54.0,66.2,32557308.3,9066613.4,119384923.7,5
782,Firm_782,Technology,Asia,2012,2013-05-22,507.6,17.59,3000.2,,33.6,68.8,20.0,16.7,5435.8,3334.1,73597.8,2
782,Firm_782,Technology,Asia,2013,2014-05-22,542.9,17.69,4708.3,6.96,23.8,62.2,4.3,11.5,14410.9,4114.1,67069.6,5
782,Firm_782,Technology,Asia,2014,2015-05-22,657.9,16.9,6585.3,21.19,22.5,63.7,0.0,11.3,3314.5,6949.8,182488.9,5
782,Firm_782,Technology,Asia,2015,2016-05-22,801.5,9.96,7111.9,21.82,29.2,67.5,9.3,17.3,11720.2,8467.9,139477.2,1
782,Firm_782,Technology,Asia,2016,2017-05-22,913.6,15.28,5842.6,13.99,35.0,69.8,19.6,20.7,8172.0,6268.7,150329.8,2
